"pid","PNUM","TASK","DATASET","data_order","timestamp","time_elapsed","technique","IXN","REP","rep_type","cell_content","rep_name"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1498476,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.pan_zoom() + alx.scatterplot(df,x='positiveAffect',y='negativeAffect',
  # color = 'freedom:Q',
  height = 600,width = 600,
  )#.encode(color = 'aretheypostitive:N')","posAffect_negAffect_scatter_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1564026,"filter_type",TRUE,"lineplot","CHART","alx.filter_type(target='country') + alx.lineplot(df,x='year',y='positiveAffect',color='country',width=700)","country_line_posAffect_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1581896,"filter_type",TRUE,"lineplot","CHART","alx.filter_type(target='country') + alx.lineplot(df,x='year',y='positiveAffect',color='country',width=700,
  height = 500)","country_line_posAffect_height_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1625311,"filter_type",TRUE,"lineplot","CHART","alx.filter_type(target='logGDPPerCapita') + alx.lineplot(df,x='year',y='positiveAffect',color='country',width=700,
  height = 500)","logGDPPerCapita_line_posAffect_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1637976,"filter_type",TRUE,"lineplot","CHART","alx.filter_type(target='country') + alx.lineplot(df,x='year',y='positiveAffect',color='country',width=700,
  height = 500)","country_line_posAffect_2_7382kwtuehappiness"
"7382kwtue","P3","ixn","happiness","space-first",1.68e+12,1669986,"filter_type",TRUE,"lineplot","CHART","alx.filter_type(target='country') + alx.lineplot(df,x='year',y='positiveAffect',width=700,
  height = 500)","country_line_posAffect_no_color_7382kwtuehappiness"
"7ACC0B75","P2","ixn","space","happiness-first",1.68e+12,15590,"none",FALSE,"dataframe","TABLE","df.head()","df_head6_7ACC0B75space"
"7ACC0B75","P2","ixn","space","happiness-first",1.68e+12,85492,"highlight_brush",TRUE,"profile","CHART","columns = df.columns # returns list of column names [""year"",""country""...]
 alx.highlight_brush() + alx.profile(df,vars=columns)","profile_all_columns8_7ACC0B75space"
"7ACC0B75","P2","ixn","space","happiness-first",1.68e+12,166146,"none",FALSE,"dataframe","TABLE","df[df[""FoodCourt""]==29813.0]","filter_FoodCourt_max1_7ACC0B75space"
"7ACC0B75","P2","ixn","space","happiness-first",1.68e+12,403445,"filter_slider",TRUE,"scatterplot","CHART","alx.filter_slider(field='Age') + alx.scatterplot(df,x='HomePlanet',y='CryoSleep')","age_CryoSleep_vs_HomePlanet1_7ACC0B75space"
"7ACC0B75","P2","ixn","space","happiness-first",1.68e+12,452828,"filter_slider",TRUE,"scatterplot","CHART","alx.filter_slider(field='Age') + alx.scatterplot(df,x='HomePlanet',y='CryoSleep') | alx.scatterplot(df,x='HomePlanet',y='ShoppingMall')","age_CryoSleep_ShoppingMall_vs_HomePlanet1_7ACC0B75space"
"7ACC0B75","P2","ixn","space","happiness-first",1.68e+12,466145,"filter_slider",TRUE,"scatterplot","CHART","alx.filter_slider(field='Age') + (alx.scatterplot(df,x='HomePlanet',y='CryoSleep') | alx.scatterplot(df,x='HomePlanet',y='ShoppingMall'))","age_CryoSleep_ShoppingMall_vs_HomePlanet_composed1_7ACC0B75space"
"7ACC0B75","P2","ixn","space","happiness-first",1.68e+12,690988,"filter_slider",TRUE,"scatterplot","CHART","alx.filter_slider(field='Spa') + alx.scatterplot(df,x='HomePlanet',y='CryoSleep')","spa_CryoSleep_vs_HomePlanet1_7ACC0B75space"
"7ACC0B75","P2","ixn","space","happiness-first",1.68e+12,707904,"filter_slider",TRUE,"scatterplot","CHART","alx.filter_slider(field='Spa') + alx.scatterplot(df,x='HomePlanet',y='Perished:N')","spa_perished_N_vs_HomePlanet1_7ACC0B75space"
"7ACC0B75","P2","static","happiness","happiness-first",1.68e+12,20704,"none",FALSE,"dataframe","TABLE","df.head()","df_head_7ACC0B75happiness"
"7ACC0B75","P2","static","happiness","happiness-first",1.68e+12,57668,"none",FALSE,"columns","TABLE","df.columns","df_columns1_7ACC0B75happiness"
"7ACC0B75","P2","static","happiness","happiness-first",1.68e+12,155358,"none",FALSE,"columns","TABLE","columns = df.columns
 columns","assign_columns1_7ACC0B75happiness"
"7ACC0B75","P2","static","happiness","happiness-first",1.68e+12,160588,"none",FALSE,"profile","CHART","alx.profile(df,vars=columns)","profile_all_columns7_7ACC0B75happiness"
"7ACC0B75","P2","static","happiness","happiness-first",1.68e+12,476455,"none",FALSE,"dataframe","TABLE","df.groupby(""Country name"").count()","group_by_country1_7ACC0B75happiness"
"7ACC0B75","P2","static","happiness","happiness-first",1.68e+12,597819,"none",FALSE,"hist","CHART","# looks like population is a bit unevenly distributed, let do a log calculation to view it
 df['logLifeLadder'] = np.log(df['Life Ladder'])
 alx.hist(df, x= 'logLifeLadder')","log_lifeLadder_hist1_7ACC0B75happiness"
"7ACC0B75","P2","static","happiness","happiness-first",1.68e+12,951070,"none",FALSE,"dataframe","TABLE","df.isna()","check_na1_7ACC0B75happiness"
"7ACC0B75","P2","static","happiness","happiness-first",1.68e+12,963388,"none",FALSE,"dataframe","TABLE","df.isna()","check_na2_7ACC0B75happiness"
"7ACC0B75","P2","static","happiness","happiness-first",1.68e+12,1096573,"none",FALSE,"dataframe","TABLE","df.head()","df_head5_7ACC0B75happiness"
"7ACC0B75","P2","static","happiness","happiness-first",1.68e+12,1109321,"none",FALSE,"dataframe","TABLE","df.isna()","check_na3_7ACC0B75happiness"
"7ACC0B75","P2","static","happiness","happiness-first",1.68e+12,1290516,"none",FALSE,"hist","CHART","# looks like population is a bit unevenly distributed, let do a log calculation to view it
 alx.hist(df, x= 'Log GDP per capita')","log_GDP_hist1_7ACC0B75happiness"
"E1D39056","P1","static","space","space-first",1.68e+12,16443,"none",FALSE,"dataframe","TABLE","df.head()","df_head_E1D39056space"
"E1D39056","P1","static","space","space-first",1.68e+12,25550,"none",FALSE,"columns","TABLE","df.columns","df_columns_E1D39056space"
"E1D39056","P1","static","space","space-first",1.68e+12,173652,"none",FALSE,"profile","CHART","alx.profile(data = df, vars = ['Unnamed: 0', 'PassengerId', 'HomePlanet', 'CryoSleep', 'Cabin',
  'Destination', 'Age', 'VIP', 'RoomService', 'FoodCourt', 'ShoppingMall',
  'Spa', 'VRDeck', 'Name'])","alx_profile_E1D39056space"
"E1D39056","P1","static","space","space-first",1.68e+12,276478,"none",FALSE,"profile","CHART","alx.profile(data = df[df.Transported], vars = ['Unnamed: 0', 'PassengerId', 'HomePlanet', 'CryoSleep', 'Cabin',
  'Destination', 'Age', 'VIP', 'RoomService', 'FoodCourt', 'ShoppingMall',
  'Spa', 'VRDeck', 'Name'])","alx_profile_transported_E1D39056space"
"E1D39056","P1","static","space","space-first",1.68e+12,295306,"none",FALSE,"profile","CHART","alx.profile(data = df[~df.Transported], vars = ['Unnamed: 0', 'PassengerId', 'HomePlanet', 'CryoSleep', 'Cabin',
  'Destination', 'Age', 'VIP', 'RoomService', 'FoodCourt', 'ShoppingMall',
  'Spa', 'VRDeck', 'Name'])","alx_profile_not_transported_E1D39056space"
"E1D39056","P1","static","space","space-first",1.68e+12,328241,"none",FALSE,"scatterplot","CHART","alx.jointplot(data=df, x = ""VIP"", y = ""Transported"")","VIP_transported_jointplot_E1D39056space"
"E1D39056","P1","static","space","space-first",1.68e+12,585647,"none",FALSE,"dataframe","TABLE","pd.crosstab(df.HomePlanet, df.Transported)","homePlanet_transported_crosstab_E1D39056space"
"E1D39056","P1","static","space","space-first",1.68e+12,721266,"none",FALSE,"dataframe","TABLE","pd.crosstab(df.Destination, df.Transported)","destination_transported_crosstab_E1D39056space"
"E1D39056","P1","static","space","space-first",1.68e+12,742859,"none",FALSE,"dataframe","TABLE","pd.crosstab(df.CryoSleep, df.Transported)","cryoSleep_transported_crosstab_E1D39056space"
"E1D39056","P1","static","space","space-first",1.68e+12,783069,"none",FALSE,"dataframe","TABLE","pd.crosstab(df.Age, df.Transported)","age_transported_crosstab_E1D39056space"
"E1D39056","P1","static","space","space-first",1.68e+12,787986,"none",FALSE,"dataframe","TABLE","pd.crosstab(df.CryoSleep, df.Transported)","cryoSleep_transported_crosstab_repeat_E1D39056space"
"E1D39056","P1","static","space","space-first",1.68e+12,980033,"none",FALSE,"dataframe","TABLE","pd.crosstab(df[""spent_any""], df[""Transported""])","spent_any_transported_crosstab_E1D39056space"
"E1D39056","P1","static","space","space-first",1.68e+12,1065165,"none",FALSE,"hist","CHART","alx.hist(df[df.spent_any], x = ""Transported"")","spent_any_transported_hist_E1D39056space"
"E1D39056","P1","static","space","space-first",1.68e+12,1079733,"none",FALSE,"hist","CHART","alx.hist(df[df.spent_any], x = ""Transported"") | alx.hist(df[~df.spent_any], x = ""Transported"")","spent_any_not_spent_any_transported_hist_E1D39056space"
"E1D39056","P1","static","space","space-first",1.68e+12,1241714,"none",FALSE,"hist","CHART","alx.hist(df[df.S], x = ""Transported"") | alx.hist(df[df.P], x = ""Transported"")","S_P_transported_hist_repeat_E1D39056space"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,13687,"none",FALSE,"dataframe","TABLE","df.head()","data_head_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,54344,"none",FALSE,"profile","CHART","alx.profile(df)","profile_df_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,73342,"none",FALSE,"profile","CHART","alx.profile(df[df.isna()])","profile_df_rows_na_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,96417,"none",FALSE,"dataframe","TABLE","df[df.isna()]","print_df_rows_na_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,121642,"none",FALSE,"dataframe","TABLE","df[df[""Country name""].isna()]","country_na_query_final_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,129290,"none",FALSE,"profile","CHART","alx.profile(df[df.isna()])","profile_df_rows_na_repeat_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,148411,"none",FALSE,"dataframe","TABLE","df[df[""Country name""].isna()]","country_na_query_repeat_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,161545,"none",FALSE,"dataframe","TABLE","df[df.isna()]","print_df_rows_na_repeat_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,165477,"none",FALSE,"dataframe","TABLE","df.isna()","df_na_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,219671,"none",FALSE,"profile","CHART","alx.profile(df[df.isna()])","profile_df_na_repeat_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,294935,"none",FALSE,"barplot","CHART","alx.countplot(df[df.isna()], x = ""Country name"")","na_countplot_country_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,358809,"none",FALSE,"scatterplot","CHART","alx.jointplot(data = df, x = ""Confidence in national government"", y = ""Perceptions of corruption"")","gov_confidence_corruption_jointplot_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,415619,"none",FALSE,"scatterplot","CHART","alx.jointplot(data = df, x = ""Confidence in national government"", y = ""Log GDP per capita"")","gov_confidence_gdp_jointplot_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,465735,"tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.jointplot(data = df, x = ""Confidence in national government"", y = ""Log GDP per capita"")","tooltip_gov_confidence_gdp_jointplot_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,481782,"tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.jointplot(data = df, x = ""Confidence in national government"", y = ""Social support"")","tooltip_gov_confidence_support_jointplot_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,515917,"tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.jointplot(data = df, x = ""Positive affect"", y = ""Social support"")","tooltip_positive_support_jointplot_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,525619,"tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.jointplot(data = df, x = ""Positive affect"", y = ""Negative affect"")","tooltip_positive_negative_jointplot_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,633494,"none",FALSE,"pairplot","CHART","alx.pairplot(data =df)","pairplot_df_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,656161,"none",FALSE,"columns","TABLE","df.columns
 # alx.pairplot(data = df)","df_columns_pairplot_commented_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,748202,"none",FALSE,"pairplot","CHART","df = df.loc[:, ['Positive affect', 'Country name', 'year', 'Life Ladder', 'Log GDP per capita',
  'Social support', 'Healthy life expectancy at birth',
  'Freedom to make life choices', 'Generosity',
  'Perceptions of corruption', 'Negative affect',
  'Confidence in national government']]
 alx.pairplot(data = df)","subset_columns_assignment_pairplot_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,879783,"filter_slider",TRUE,"pairplot","CHART","df = df.loc[:, ['Positive affect', 'Country name', 'year', 'Life Ladder', 'Log GDP per capita',
  'Social support', 'Healthy life expectancy at birth',
  'Freedom to make life choices', 'Generosity',
  'Perceptions of corruption', 'Negative affect',
  'Confidence in national government']]
 alx.filter_slider(field='year') + alx.pairplot(data = df)","subset_columns_assignment_yearfilter_pairplot_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,1167960,"none",FALSE,"columns","TABLE","df.columns","df_col_check_attr_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,1183117,"filter_slider",TRUE,"multiviewchart","CHART","df = df.loc[:, ['Positive affect', 'Country name', 'year', 'Life Ladder', 'Log GDP per capita',
  'Social support', 'Healthy life expectancy at birth',
  'Freedom to make life choices', 'Generosity',
  'Perceptions of corruption', 'Negative affect',
  'Confidence in national government']]
 year_filter = alx.filter_slider(field='year')
 alx.barplot(df,x='Country name',y='Positive affect',sort='-y')
 # alx.pairplot(data = df)","df_year_filter_barplot_posAff_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,1229533,"filter_slider",TRUE,"multiviewchart","CHART","df = df.loc[:, ['Positive affect', 'Country name', 'year', 'Life Ladder', 'Log GDP per capita',
  'Social support', 'Healthy life expectancy at birth',
  'Freedom to make life choices', 'Generosity',
  'Perceptions of corruption', 'Negative affect',
  'Confidence in national government']]
 year_filter = alx.filter_slider(field='year')
 year_filter + alx.barplot(df,x='Country name',y='Positive affect',sort='-y')
 # alx.pairplot(data = df)","df_year_filter_add_barplot_posAff_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,1260495,"filter_slider",TRUE,"multiviewchart","CHART","df = df.loc[:, ['Positive affect', 'Country name', 'year', 'Life Ladder', 'Log GDP per capita',
  'Social support', 'Healthy life expectancy at birth',
  'Freedom to make life choices', 'Generosity',
  'Perceptions of corruption', 'Negative affect',
  'Confidence in national government']]
 year_filter = alx.filter_slider(field='year')
 year_filter + alx.barplot(df,x='Country name',y='Positive affect',sort='-y', width = 1000)
 # alx.pairplot(data = df)","df_year_filter_add_barplot_posAff_width_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,1268993,"filter_slider",TRUE,"multiviewchart","CHART","df = df.loc[:, ['Positive affect', 'Country name', 'year', 'Life Ladder', 'Log GDP per capita',
  'Social support', 'Healthy life expectancy at birth',
  'Freedom to make life choices', 'Generosity',
  'Perceptions of corruption', 'Negative affect',
  'Confidence in national government']]
 year_filter = alx.filter_slider(field='year')
 year_filter + alx.barplot(df,x='Country name',y='Positive affect', width = 1000)
 # alx.pairplot(data = df)","df_year_filter_add_barplot_posAff_noSort_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,1284734,"filter_slider",TRUE,"multiviewchart","CHART","df = df.loc[:, ['Positive affect', 'Country name', 'year', 'Life Ladder', 'Log GDP per capita',
  'Social support', 'Healthy life expectancy at birth',
  'Freedom to make life choices', 'Generosity',
  'Perceptions of corruption', 'Negative affect',
  'Confidence in national government']]
 year_filter = alx.filter_slider(field='year')
 year_filter + alx.barplot(df,x='Country name',y='Positive affect',sort='-y', width = 1000)
 # alx.pairplot(data = df)","df_year_filter_add_barplot_posAff_repeat_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,1409274,"filter_brush+filter_slider",TRUE,"multiviewchart","CHART","df = df.loc[:, ['Positive affect', 'Country name', 'year', 'Life Ladder', 'Log GDP per capita',
  'Social support', 'Healthy life expectancy at birth',
  'Freedom to make life choices', 'Generosity',
  'Perceptions of corruption', 'Negative affect',
  'Confidence in national government']]
 # year_filter = alx.filter_slider(field='year')
 # year_filter + alx.barplot(df,x='Country name',y='Positive affect',sort='-y', width = 1000)
 # alx.pairplot(data = df)
 alx.filter_brush() + alx.hist(df, ""year"")","df_select_cols_filterBrush_hist_corrected_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,1423296,"filter_slider+highlight_brush",TRUE,"multiviewchart","CHART","df = df.loc[:, ['Positive affect', 'Country name', 'year', 'Life Ladder', 'Log GDP per capita',
  'Social support', 'Healthy life expectancy at birth',
  'Freedom to make life choices', 'Generosity',
  'Perceptions of corruption', 'Negative affect',
  'Confidence in national government']]
 # year_filter = alx.filter_slider(field='year')
 # year_filter + alx.barplot(df,x='Country name',y='Positive affect',sort='-y', width = 1000)
 # alx.pairplot(data = df)
 alx.highlight_brush() + alx.hist(df, ""year"")","df_select_cols_highlightBrush_hist_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,1441926,"filter_slider+highlight_brush",TRUE,"multiviewchart","CHART","df = df.loc[:, ['Positive affect', 'Country name', 'year', 'Life Ladder', 'Log GDP per capita',
  'Social support', 'Healthy life expectancy at birth',
  'Freedom to make life choices', 'Generosity',
  'Perceptions of corruption', 'Negative affect',
  'Confidence in national government']]
 # year_filter = alx.filter_slider(field='year')
 # year_filter + alx.barplot(df,x='Country name',y='Positive affect',sort='-y', width = 1000)
 # alx.pairplot(data = df)
 brush = alx.highlight_brush()
 brush + alx.hist(df, ""year"")","df_select_cols_highlightBrush_assigned_hist_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,1474117,"filter_slider+highlight_brush",TRUE,"multiviewchart","CHART","df = df.loc[:, ['Positive affect', 'Country name', 'year', 'Life Ladder', 'Log GDP per capita',
  'Social support', 'Healthy life expectancy at birth',
  'Freedom to make life choices', 'Generosity',
  'Perceptions of corruption', 'Negative affect',
  'Confidence in national government']]
 # year_filter = alx.filter_slider(field='year')
 # year_filter + alx.barplot(df,x='Country name',y='Positive affect',sort='-y', width = 1000)
 # alx.pairplot(data = df)
 brush = alx.highlight_brush()
 (brush + alx.hist(df, ""year"")) & alx.barplot(df,x='Country name',y='Positive affect',sort='-y', width = 1000, effects = {""filter"": [brush]})","df_select_cols_highlightBrush_assigned_hist_barplot_posAff_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,1534469,"filter_slider+highlight_brush",TRUE,"multiviewchart","CHART","df = df.loc[:, ['Positive affect', 'Country name', 'year', 'Life Ladder', 'Log GDP per capita',
  'Social support', 'Healthy life expectancy at birth',
  'Freedom to make life choices', 'Generosity',
  'Perceptions of corruption', 'Negative affect',
  'Confidence in national government']]
 # year_filter = alx.filter_slider(field='year')
 # year_filter + alx.barplot(df,x='Country name',y='Positive affect',sort='-y', width = 1000)
 # alx.pairplot(data = df)
 brush = alx.highlight_brush()
 brush + alx.pairplot(data = df)","df_select_cols_highlightBrush_assigned_pairplot_E1D39056happiness"
"E1D39056","P1","ixn","happiness","space-first",1.68e+12,1604516,"filter_slider+highlight_brush",TRUE,"multiviewchart","CHART","df = df.loc[:, ['Positive affect', 'Country name', 'year', 'Life Ladder', 'Log GDP per capita',
  'Social support', 'Healthy life expectancy at birth',
  'Freedom to make life choices', 'Generosity',
  'Perceptions of corruption', 'Negative affect',
  'Confidence in national government']]
 # year_filter = alx.filter_slider(field='year')
 # year_filter + alx.barplot(df,x='Country name',y='Positive affect',sort='-y', width = 1000)
 # alx.pairplot(data = df)
 # brush = alx.highlight_brush()
 alx.filter_slider(field='year') + alx.pairplot(data = df)","df_select_cols_filterSlider_pairplot_E1D39056happiness"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,2624,"none",FALSE,"dataframe","TABLE","df","display_df_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,13912,"filter_brush",TRUE,"scatterplot","CHART","alx.filter_brush()+alx.scatterplot(df,x='HomePlanet',y='CryoSleep')","HomePlanet_CryoSleep_scatterplot_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,18190,"filter_brush",TRUE,"scatterplot","CHART","alx.filter_brush()+alx.scatterplot(df,x='Age',y='CryoSleep')","Age_CryoSleep_scatterplot_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,28091,"filter_brush",TRUE,"scatterplot","CHART","alx.filter_brush()+alx.scatterplot(df,x='Age',y='VIP')","Age_VIP_scatterplot_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,16264,"filter_brush",TRUE,"barplot","CHART","alx.filter_brush()+alx.countplot(df,x='Age')","Age_countplot_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,7998,"none",FALSE,"info","TABLE","df.info()","df_info_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,3974,"filter_brush",TRUE,"scatterplot","CHART","alx.filter_brush()+alx.scatterplot(df,x='VIP', y = ""survived"")","VIP_survived_scatterplot_4_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,28244,"filter_brush",TRUE,"hist","CHART","alx.filter_brush()+alx.hist(df,x='VIP', y = ""survived"")","VIP_survived_histogram_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,3650,"none",FALSE,"dataframe","TABLE","filtered_df","display_filtered_df1_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,9008,"none",FALSE,"scatterplot","CHART","alx.scatterplot(df, x = ""Age"" , y =""RoomService"" )","Age_RoomService_scatterplot_2_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,43162,"pan_zoom",TRUE,"scatterplot","CHART","alx.pan_zoom() + alx.scatterplot(df, x = ""Age"" , y =""RoomService"" )","Age_RoomService_scatterplot_with_pan_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,4972,"pan_zoom",TRUE,"scatterplot","CHART","alx.pan_zoom() + alx.scatterplot(df, x = ""Age"" , y =""RoomService"")","Age_RoomService_scatterplot_with_pan_repeat_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,46934,"pan_zoom",TRUE,"scatterplot","CHART","alx.pan_zoom() + alx.scatterplot(df, x = ""Age"" , y =""ShoppingMall"")","Age_ShoppingMall_scatterplot_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,26995,"pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.pan_zoom() + alx.tooltip_hover() + alx.scatterplot(df, x = ""Age"" , y =""ShoppingMall"")","Age_ShoppingMall_scatterplot_with_tooltip_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,52439,"highlight_brush+pan_zoom+tooltip_hover",TRUE,"scatterplot","CHART","alx.pan_zoom() + alx.tooltip_hover() + alx.highlight_brush() + alx.scatterplot(df, x = ""Age"" , y =""ShoppingMall"")","Age_ShoppingMall_scatterplot_with_highlight_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,4361,"highlight_brush+tooltip_hover",TRUE,"scatterplot","CHART","alx.tooltip_hover() + alx.highlight_brush() + alx.scatterplot(df, x = ""Age"" , y =""ShoppingMall"")","Age_ShoppingMall_scatterplot_with_highlight_fix_bjs827ee1uspace"
"bjs827ee1u","P6","ixn","space","happiness-first",NA,9988,"none",FALSE,"dataframe","TABLE","df.query("" (Age>=3.77 and Age<=56.57) and (ShoppingMall>=4106.25 and ShoppingMall<=24000.00) "")","df_query_Age_ShoppingMall_bjs827ee1uspace"
"4728sjuiz","P10","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df","df_display1_4728sjuizspace"
"4728sjuiz","P10","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df","df_display2_4728sjuizspace"
"4728sjuiz","P10","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"scatterplot","CHART","isnull_df = pd.DataFrame(df.isnull().sum(axis=1)).reset_index()
isnull_df['NullCount'] = isnull_df[0]
isnull_df.drop(columns=0, inplace=True)
alx.scatterplot(data=isnull_df, x='index', y='NullCount', width=1000, height=500)","null_count_plot_4728sjuizspace"
"4728sjuiz","P10","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.isnull()","full_null_check_4728sjuizspace"
"4728sjuiz","P10","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"pairplot","CHART","alx.pairplot(df)","pairplot_df_4728sjuizspace"
"4728sjuiz","P10","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"scatterplot","CHART","alx.jointplot(df, x='RoomService', y='FoodCourt')","jointplot_room_foodcourt_4728sjuizspace"
"4728sjuiz","P10","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df","df_display3_4728sjuizspace"
"4728sjuiz","P10","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df","df_display4_4728sjuizspace"
"4728sjuiz","P10","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df","df_display5_4728sjuizspace"
"4728sjuiz","P10","ixn","space","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df","df_display6_4728sjuizspace"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.head()","df_head_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"columns","TABLE","df.columns","df_columns_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","df.isnull()","df_isnull_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"columns","TABLE","isnull_df.columns","isnull_df_columns2_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"columns","TABLE","isnull_df = pd.DataFrame(df.isnull().sum(axis=1))
# isnull_df.columns = ['NullCount']","isnull_df_rename_attempt_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","isnull_df","display_isnull_df2_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"dataframe","TABLE","isnull_df.reset_index()","reset_index_isnull_4728sjuizhappiness"
"4728sjuiz","P10","static","happiness","happiness-first",1.69e+12,NA,"none",FALSE,"columns","TABLE","isnull_df = pd.DataFrame(df.isnull().sum(axis=1)).reset_index()
# isnull_df.columns = ['NullCount']","rename_index_isnull_4728sjuizhappiness"
