,PID,Notebook,Timestamp,interaction_used,Condition,Data Type,group,Utterance,All representations,Didn't use interaction,Insight Description,Justification,Python Used,Was Interaction Used,Was Recapped,Was Vis used,,,Data Type,UtteranceType,highlevel,Was Interaction Used_content,Was Vis used_content,Python Used_content,Other representation_content,joined,output_types,combined_content
588,s294hoei,Happiness,29:37:00,FALSE,Static,,lineplot,I'm particularly attuned to just seeing numbers on the 0 to 100 range vertically.,"pakistan_life_expectancy_lineplot_s294hoeihappiness,",,,,,,,pakistan_life_expectancy_lineplot_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy')",,,pakistan_life_expectancy_lineplot_s294hoeihappiness,visualization," alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy')  "
589,s294hoei,Happiness,30:24:00,FALSE,Static,,lineplot,"Some people do is they'll still start with 0, and they'll have like that little electricity sign saying that we're consciously trimming the y-axis.","pakistan_life_expectancy_lineplot_s294hoeihappiness,",,,,,,,pakistan_life_expectancy_lineplot_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy')",,,pakistan_life_expectancy_lineplot_s294hoeihappiness,visualization," alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy')  "
590,s294hoei,Happiness,30:34:00,FALSE,Static,,lineplot,I'm gonna try and maybe compare 2 countries top to bottom.,"pakistan_life_expectancy_lineplot_s294hoeihappiness,",,,,,,,pakistan_life_expectancy_lineplot_s294hoeihappiness,,,,plan of action,ANALYSIS PROCESS,,"alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy')",,,pakistan_life_expectancy_lineplot_s294hoeihappiness,visualization," alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy')  "
591,s294hoei,Happiness,32:20:00,FALSE,Static,,lineplot,"Yeah, sometimes, when I'm analyzing the data, I like to just not look at the code, and just look at the visualization as the as my only source of truth. We'll sometimes appreciate just having all the information in the chart, and then look at the chart and see what's happening.","pakistan_india_combined_lineplot_simplified_repeated_s294hoeihappiness,",,Wants the ability to add titles or subtitles,,,,,pakistan_india_combined_lineplot_simplified_repeated_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='green') & alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='blue')",,,pakistan_india_combined_lineplot_simplified_repeated_s294hoeihappiness,visualization," alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='green') & alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='blue')  "
592,s294hoei,Happiness,32:48:00,FALSE,Static,"relationship (multivariate)
",lineplot,I'm sure that's Pakistan [ hovering over bottom line in the plot of life expect and year],"pakistan_india_combined_lineplot_simplified_repeated_s294hoeihappiness,",,,,,,,pakistan_india_combined_lineplot_simplified_repeated_s294hoeihappiness,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,"alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='green') & alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='blue')",,,pakistan_india_combined_lineplot_simplified_repeated_s294hoeihappiness,visualization," alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='green') & alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='blue')  "
593,s294hoei,Happiness,33:46:00,FALSE,Static,,lineplot,I love that. I really like that [ the ability to add together countries into your line plot very quickly],"multi_country_life_expectancy_lineplot_s294hoeihappiness,",,,,,,,multi_country_life_expectancy_lineplot_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sri Lanka'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sweden'],x='year',y='lifeExpectancy',color='country')",,,multi_country_life_expectancy_lineplot_s294hoeihappiness,visualization," alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sri Lanka'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sweden'],x='year',y='lifeExpectancy',color='country')  "
594,s294hoei,Happiness,34:22:00,FALSE,Static,distribution (categorical),lineplot,"guess you could do line plots, and then you by country, and they'd sort of give you something similar. But I guess then you run into that question of it'll give you all 198 countries on the hue.","multi_country_life_expectancy_lineplot_s294hoeihappiness,",,,,,,,multi_country_life_expectancy_lineplot_s294hoeihappiness,,,distribution (categorical),"distribution range [min, max]",VARIABLE,,"alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sri Lanka'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sweden'],x='year',y='lifeExpectancy',color='country')",,,multi_country_life_expectancy_lineplot_s294hoeihappiness,visualization," alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sri Lanka'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sweden'],x='year',y='lifeExpectancy',color='country')  "
595,s294hoei,Happiness,34:42:00,FALSE,Static,,lineplot,I think I would just put a title here and send it to a publication. ,"multi_country_life_expectancy_lineplot_s294hoeihappiness,",,,,,,,multi_country_life_expectancy_lineplot_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sri Lanka'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sweden'],x='year',y='lifeExpectancy',color='country')",,,multi_country_life_expectancy_lineplot_s294hoeihappiness,visualization," alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sri Lanka'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Pakistan'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='India'],x='year',y='lifeExpectancy',color='country') + alx.lineplot(df[df.country=='Sweden'],x='year',y='lifeExpectancy',color='country')  "
596,s294hoei,Happiness,35:04:00,FALSE,Static,,dataframe,Can I also see some of the data that's encoded like the region.,"happiness_head_repeated_s294hoeihappiness,",,Hypothesis plan,,happiness_head_repeated_s294hoeihappiness,,,,,,,representation comment,ANALYSIS PROCESS,,,df.head(),,happiness_head_repeated_s294hoeihappiness,dataframe,  df.head() 
597,s294hoei,Happiness,35:26:00,FALSE,Static,,none," I also wanna maybe get some correlation matrices go in just to see, I know there's going to be wild regional differences, but just as a first cut.","tutorial_static, ",,,,,,,,,,,plan of action,ANALYSIS PROCESS,,,,,tutorial_static,,   
598,s294hoei,Happiness,35:50:00,FALSE,Static,relationship (continuous X continuous),dataframe,these are variables that  one can argue would have a temporal aspect to them.,"correct_country_filter_s294hoeihappiness,",,,,correct_country_filter_s294hoeihappiness,,,,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,,df[df.country=='Pakistan'],,correct_country_filter_s294hoeihappiness,dataframe,  df[df.country=='Pakistan'] 
599,s294hoei,Happiness,36:00:00,FALSE,Static,relationship (continuous X continuous),dataframe,"So, for example, I don't know. Corruption might increase over time.","correct_country_filter_s294hoeihappiness,",,,,correct_country_filter_s294hoeihappiness,,,,,,relationship (continuous X continuous),relationship existence / non-existence,RELATIONSHIP,,,df[df.country=='Pakistan'],,correct_country_filter_s294hoeihappiness,dataframe,  df[df.country=='Pakistan'] 
600,s294hoei,Happiness,36:16:00,FALSE,Static,relationship (continuous X continuous),dataframe,Freedom might go down over time as governments change.,"correct_country_filter_s294hoeihappiness,",,,,correct_country_filter_s294hoeihappiness,,,,,,relationship (continuous X continuous),relationship existence / non-existence,RELATIONSHIP,,,df[df.country=='Pakistan'],,correct_country_filter_s294hoeihappiness,dataframe,  df[df.country=='Pakistan'] 
601,s294hoei,Happiness,36:14:00,FALSE,Static,relationship (continuous X continuous),dataframe,Freedom might be linked to confidence or corruption might be linked to confidence in governments.,"correct_country_filter_s294hoeihappiness,",,Hypothesis plan,,correct_country_filter_s294hoeihappiness,,,,,,relationship (continuous X continuous),relationship existence / non-existence,RELATIONSHIP,,,df[df.country=='Pakistan'],,correct_country_filter_s294hoeihappiness,dataframe,  df[df.country=='Pakistan'] 
602,s294hoei,Happiness,36:42:00,FALSE,Static,,heatmap,"one of the things I like to do with correlation matrices is I, I keep only the bottom half","happiness_corr_heatmap_s294hoeihappiness,",,,,,,,happiness_corr_heatmap_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers",,,happiness_corr_heatmap_s294hoeihappiness,visualization," correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers  "
603,s294hoei,Happiness,36:59:00,FALSE,Static,,heatmap,I don't need to be confused by information that's already on that on that plot,"happiness_corr_heatmap_s294hoeihappiness,",,,,,,,happiness_corr_heatmap_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers",,,happiness_corr_heatmap_s294hoeihappiness,visualization," correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers  "
604,s294hoei,Happiness,37:05:00,FALSE,Static,relationship (continuous X continuous),heatmap,seems like happiness and social support are pretty correlated.,"happiness_corr_heatmap_s294hoeihappiness,",,,,,,,happiness_corr_heatmap_s294hoeihappiness,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers",,,happiness_corr_heatmap_s294hoeihappiness,visualization," correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers  "
605,s294hoei,Happiness,37:10:00,FALSE,Static,relationship (continuous X continuous),heatmap," Seems like log Gdp per capita and social support are pretty correlated, which is interesting.","happiness_corr_heatmap_s294hoeihappiness,",,,,,,,happiness_corr_heatmap_s294hoeihappiness,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers",,,happiness_corr_heatmap_s294hoeihappiness,visualization," correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers  "
606,s294hoei,Happiness,37:17:00,FALSE,Static,relationship (continuous X continuous),heatmap,"Life  expectancy, and GDP per capita are related.","happiness_corr_heatmap_s294hoeihappiness,",,,,,,,happiness_corr_heatmap_s294hoeihappiness,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers",,,happiness_corr_heatmap_s294hoeihappiness,visualization," correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers  "
607,s294hoei,Happiness,38:14:00,FALSE,Static,,scatterplot,I like this chart,"life_expectancy_vs_gdp_scatterplot_initial_s294hoeihappiness,",,,,,,,life_expectancy_vs_gdp_scatterplot_initial_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.1)')",,,life_expectancy_vs_gdp_scatterplot_initial_s294hoeihappiness,visualization,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.1)')"
608,s294hoei,Happiness,38:20:00,FALSE,Static,relationship (continuous X continuous),scatterplot,I'm seeing income or wealth being related to people living longer; shows me that the world is not a very fair place,"life_expectancy_vs_gdp_scatterplot_initial_s294hoeihappiness,",,,,,,,life_expectancy_vs_gdp_scatterplot_initial_s294hoeihappiness,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.1)')",,,life_expectancy_vs_gdp_scatterplot_initial_s294hoeihappiness,visualization,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.1)')"
609,s294hoei,Happiness,38:39:00,FALSE,Static,,scatterplot,"there seems to be this sort of wind to the graph that I mean, I'm sure it's not so mathematical, but its pretty cool to see. Almost has like like a wave to it.","life_expectancy_vs_gdp_scatterplot_initial_s294hoeihappiness,",,,,,,,life_expectancy_vs_gdp_scatterplot_initial_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.1)')",,,life_expectancy_vs_gdp_scatterplot_initial_s294hoeihappiness,visualization,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.1)')"
610,s294hoei,Happiness,39:12:00,FALSE,Static,,scatterplot,"I'd be curious to .... maybe get labels on some of the outliers, maybe a point here and maybe a point here and be a part here.","life_expectancy_vs_gdp_scatterplot_initial_s294hoeihappiness,",,,,,,,life_expectancy_vs_gdp_scatterplot_initial_s294hoeihappiness,,,,plan of action,ANALYSIS PROCESS,,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.1)')",,,life_expectancy_vs_gdp_scatterplot_initial_s294hoeihappiness,visualization,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.1)')"
611,s294hoei,Happiness,39:48:00,FALSE,Static,,scatterplot," like, maybe I'd start with just like labeled everything. And then it probably gives me, because the outliers are so spatially  far apart from each other. I could maybe keep the labels on this value","life_expectancy_vs_gdp_scatterplot_repeated_s294hoeihappiness,",,,,,,,life_expectancy_vs_gdp_scatterplot_repeated_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.1)')",,,life_expectancy_vs_gdp_scatterplot_repeated_s294hoeihappiness,visualization,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.1)')"
612,s294hoei,Happiness,40:33:00,FALSE,Static,relationship (continuous X continuous),heatmap,Then this seems particularly negative [pointing at the social support and negativeAffect item],"happiness_corr_heatmap_s294hoeihappiness,",,"INCORRECT: read vis wrong, looked at the column and the row, but had an off by one error where he confused positive affect and negative affect.",,,,,happiness_corr_heatmap_s294hoeihappiness,,,relationship (continuous X continuous),relationship strength and/or direction,RELATIONSHIP,,"correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers",,,happiness_corr_heatmap_s294hoeihappiness,visualization," correlation_matrix = df.corr()
 alx.heatmap(correlation_matrix) # heatmap takes a NxN matrix of numbers  "
613,s294hoei,Happiness,43:02:00,FALSE,Static,,scatterplot," like that classic Hans rosling chart track. Some of these points over time and I guess that's where, if if there'd be like a I don't know if there's like a label function where I can just say, label one country, and then I can almost see the country moving around.","life_expectancy_vs_gdp_scatterplot_facet_column_s294hoeihappiness,",,,,,,,life_expectancy_vs_gdp_scatterplot_facet_column_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.5)').facet(column='year')",,,life_expectancy_vs_gdp_scatterplot_facet_column_s294hoeihappiness,visualization,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.5)').facet(column='year')"
614,s294hoei,Happiness,43:30:00,FALSE,Static,,scatterplot,"pretty sweet that I could make a faceted scatter project which was so, which was sounding pretty complicated in my head through just the addition of 'facet'.","life_expectancy_vs_gdp_scatterplot_facet_column_s294hoeihappiness,",,,,,,,life_expectancy_vs_gdp_scatterplot_facet_column_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.5)').facet(column='year')",,,life_expectancy_vs_gdp_scatterplot_facet_column_s294hoeihappiness,visualization,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.5)').facet(column='year')"
615,s294hoei,Happiness,43:57:00,FALSE,Static,,scatterplot,Can I add a line of best fit here?,"life_expectancy_vs_gdp_scatterplot_facet_column_s294hoeihappiness,",,,,,,,life_expectancy_vs_gdp_scatterplot_facet_column_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.5)').facet(column='year')",,,life_expectancy_vs_gdp_scatterplot_facet_column_s294hoeihappiness,visualization,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.5)').facet(column='year')"
616,s294hoei,Happiness,44:18:00,FALSE,Static,relationship (continuous X continuous),scatterplot,Because it does seem like it does seem like there's something happening with the gradient. But I can't really like the gradients not really consistent. And II think it'd be fun to if I can maybe see if there's if the gradient is changing in any way over time.,"life_expectancy_vs_gdp_scatterplot_facet_column_s294hoeihappiness,",,,,,,,life_expectancy_vs_gdp_scatterplot_facet_column_s294hoeihappiness,,,relationship (continuous X continuous),representation comment,ANALYSIS PROCESS,,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.5)').facet(column='year')",,,life_expectancy_vs_gdp_scatterplot_facet_column_s294hoeihappiness,visualization,"alx.scatterplot(df,x='lifeExpectancy',y='logGDPPerCapita',color='rgba(70, 130, 180,0.5)').facet(column='year')"
617,s294hoei,Happiness,46:51:00,FALSE,Static,,lineplot,"Oh, I love this. this is this is absolutely, This is giving me so much joy. just extreme joy at the moment.","happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
618,s294hoei,Happiness,46:40:00,FALSE,Static,,lineplot,"What's the why is the Y consist. Oh, my God.","happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
619,s294hoei,Happiness,46:45:00,FALSE,Static,relationship (categorical X continuous),lineplot,"this is this is just global inequality, captured in one easy to make to visualization. I love this","happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,relationship (categorical X continuous),relationship strength and/or direction,RELATIONSHIP,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
620,s294hoei,Happiness,47:25:00,FALSE,Static,,lineplot,then I can also see the spikes and dips and changes.,"happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
621,s294hoei,Happiness,47:07:00,FALSE,Static,"relationship (multivariate)
",lineplot,"what happened to Nepal in 2020, they got happier.","happiness_over_years_facet_by_country_s294hoeihappiness,",,"Outlier, nepal had a spike",,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
622,s294hoei,Happiness,47:12:00,FALSE,Static,"relationship (multivariate)
",lineplot,"what's a country that's feeling sad. Oh, no! Oh, that makes a lot of sense. [looking at a sharp drop in happiness in 2020 in Lebanon, presumable due to the 2020 beruit explosion]","happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
623,s294hoei,Happiness,47:21:00,FALSE,Static,"relationship (multivariate)
",lineplot,"Oh, fuck, I didn't realize that Jordan","happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
624,s294hoei,Happiness,47:29:00,FALSE,Static,"relationship (multivariate)
",lineplot,"classic Japan, just in the middle.","happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
625,s294hoei,Happiness,47:35:00,FALSE,Static,"relationship (multivariate)
",lineplot,"our global benchmark [hovering over Iceland, who was near the top of happiness]","happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
626,s294hoei,Happiness,47:39:00,FALSE,Static,"relationship (multivariate)
",lineplot,"  oh, the Germans are not it","happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
627,s294hoei,Happiness,47:44:00,FALSE,Static,,lineplot,Just scrolling through. I feel like just seeing some of the lines go up and down,"happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
628,s294hoei,Happiness,48:05:00,FALSE,Static,,lineplot,"So when I'm scrolling across, Just for me, It's the animation that lines are stacked in different vertical positions","happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
629,s294hoei,Happiness,48:31:00,FALSE,Static,"relationship (multivariate)
",lineplot,"Lebanon's just by default, never as happy as Ireland. you know, and then they are, you know, sinking further in terms of you know, with with conflict and all that.","happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
630,s294hoei,Happiness,48:38:00,FALSE,Static,,lineplot,It's letting me add a bunch of non-trivial narratives and it's giving me that that that initial evidence for for fitting some of those those stories in,"happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,,representation comment,ANALYSIS PROCESS,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
631,s294hoei,Happiness,49:25:00,FALSE,Static,"relationship (multivariate)
",lineplot,"Once I'm once I'm not scrolling horizontally. Once I'm looking at a specific chart, I'm looking for how the line moves and some of the ones that I'm particularly attuned to are the ones which are, for example, Bulgaria has a has a pretty interesting stepped kind of rise. So I'm I'm I'm interested in the specific movements in the data.","happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,"relationship (multivariate)
",relationship form (linearity/non-linearity),RELATIONSHIP,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
632,s294hoei,Happiness,49:30:00,FALSE,Static,"relationship (multivariate)
",lineplot,"oh, this is a really fun one. right now, China is rising up.","happiness_over_years_facet_by_country_s294hoeihappiness,",,,,,,,happiness_over_years_facet_by_country_s294hoeihappiness,,,"relationship (multivariate)
",relationship strength and/or direction,RELATIONSHIP,,"alx.lineplot(df,x='year',y='happinessScore').facet(column='country')",,,happiness_over_years_facet_by_country_s294hoeihappiness,visualization," alx.lineplot(df,x='year',y='happinessScore').facet(column='country')  "
